keyTime,datetime,dayTime,dayWeekTime,dayWeekAbbrevTime,dayWeekCompleteTime,monthTime,monthAbbrevTime,monthCompleteTime,bimonthTime,quarterTime,semesterTime,yearTime
8057,2016-07-21,21,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2016
8058,2016-07-22,22,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2016
8059,2016-07-23,23,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2016
8060,2016-07-24,24,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2016
8061,2016-07-25,25,2,TER,TERCA,7,JUL,JULHO,4,3,2,2016
8062,2016-07-26,26,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2016
8063,2016-07-27,27,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2016
8064,2016-07-28,28,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2016
8065,2016-07-29,29,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2016
8066,2016-07-30,30,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2016
8067,2016-07-31,31,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2016
8068,2016-08-01,1,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2016
8069,2016-08-02,2,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2016
8070,2016-08-03,3,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2016
8071,2016-08-04,4,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2016
8072,2016-08-05,5,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2016
8073,2016-08-06,6,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2016
8074,2016-08-07,7,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2016
8075,2016-08-08,8,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2016
8076,2016-08-09,9,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2016
8077,2016-08-10,10,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2016
8078,2016-08-11,11,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2016
8079,2016-08-12,12,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2016
8080,2016-08-13,13,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2016
8081,2016-08-14,14,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2016
8082,2016-08-15,15,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2016
8083,2016-08-16,16,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2016
8084,2016-08-17,17,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2016
8085,2016-08-18,18,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2016
8086,2016-08-19,19,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2016
8087,2016-08-20,20,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2016
8088,2016-08-21,21,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2016
8089,2016-08-22,22,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2016
8090,2016-08-23,23,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2016
8091,2016-08-24,24,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2016
8092,2016-08-25,25,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2016
8093,2016-08-26,26,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2016
8094,2016-08-27,27,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2016
8095,2016-08-28,28,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2016
8096,2016-08-29,29,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2016
8097,2016-08-30,30,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2016
8098,2016-08-31,31,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2016
8099,2016-09-01,1,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2016
8100,2016-09-02,2,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2016
8101,2016-09-03,3,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2016
8102,2016-09-04,4,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2016
8103,2016-09-05,5,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2016
8104,2016-09-06,6,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2016
8105,2016-09-07,7,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2016
8106,2016-09-08,8,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2016
8107,2016-09-09,9,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2016
8108,2016-09-10,10,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2016
8109,2016-09-11,11,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2016
8110,2016-09-12,12,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2016
8111,2016-09-13,13,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2016
8112,2016-09-14,14,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2016
8113,2016-09-15,15,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2016
8114,2016-09-16,16,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2016
8115,2016-09-17,17,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2016
8116,2016-09-18,18,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2016
8117,2016-09-19,19,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2016
8118,2016-09-20,20,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2016
8119,2016-09-21,21,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2016
8120,2016-09-22,22,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2016
8121,2016-09-23,23,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2016
8122,2016-09-24,24,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2016
8123,2016-09-25,25,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2016
8124,2016-09-26,26,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2016
8125,2016-09-27,27,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2016
8126,2016-09-28,28,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2016
8127,2016-09-29,29,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2016
8128,2016-09-30,30,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2016
8129,2016-10-01,1,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2016
8130,2016-10-02,2,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2016
8131,2016-10-03,3,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2016
8132,2016-10-04,4,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2016
8133,2016-10-05,5,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2016
8134,2016-10-06,6,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2016
8135,2016-10-07,7,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2016
8136,2016-10-08,8,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2016
8137,2016-10-09,9,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2016
8138,2016-10-10,10,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2016
8139,2016-10-11,11,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2016
8140,2016-10-12,12,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2016
8141,2016-10-13,13,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2016
8142,2016-10-14,14,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2016
8143,2016-10-15,15,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2016
8144,2016-10-16,16,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2016
8145,2016-10-17,17,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2016
8146,2016-10-18,18,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2016
8147,2016-10-19,19,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2016
8148,2016-10-20,20,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2016
8149,2016-10-21,21,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2016
8150,2016-10-22,22,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2016
8151,2016-10-23,23,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2016
8152,2016-10-24,24,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2016
8153,2016-10-25,25,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2016
8154,2016-10-26,26,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2016
8155,2016-10-27,27,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2016
8156,2016-10-28,28,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2016
8157,2016-10-29,29,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2016
8158,2016-10-30,30,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2016
8159,2016-10-31,31,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2016
8160,2016-11-01,1,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2016
8161,2016-11-02,2,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2016
8162,2016-11-03,3,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2016
8163,2016-11-04,4,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2016
8164,2016-11-05,5,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2016
8165,2016-11-06,6,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2016
8166,2016-11-07,7,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2016
8167,2016-11-08,8,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2016
8168,2016-11-09,9,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2016
8169,2016-11-10,10,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2016
8170,2016-11-11,11,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2016
8171,2016-11-12,12,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2016
8172,2016-11-13,13,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2016
8173,2016-11-14,14,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2016
8174,2016-11-15,15,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2016
8175,2016-11-16,16,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2016
8176,2016-11-17,17,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2016
8177,2016-11-18,18,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2016
8178,2016-11-19,19,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2016
8179,2016-11-20,20,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2016
8180,2016-11-21,21,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2016
8181,2016-11-22,22,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2016
8182,2016-11-23,23,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2016
8183,2016-11-24,24,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2016
8184,2016-11-25,25,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2016
8185,2016-11-26,26,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2016
8186,2016-11-27,27,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2016
8187,2016-11-28,28,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2016
8188,2016-11-29,29,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2016
8189,2016-11-30,30,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2016
8190,2016-12-01,1,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2016
8191,2016-12-02,2,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2016
8192,2016-12-03,3,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2016
8193,2016-12-04,4,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2016
8194,2016-12-05,5,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2016
8195,2016-12-06,6,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2016
8196,2016-12-07,7,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2016
8197,2016-12-08,8,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2016
8198,2016-12-09,9,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2016
8199,2016-12-10,10,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2016
8200,2016-12-11,11,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2016
8201,2016-12-12,12,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2016
8202,2016-12-13,13,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2016
8203,2016-12-14,14,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2016
8204,2016-12-15,15,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2016
8205,2016-12-16,16,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2016
8206,2016-12-17,17,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2016
8207,2016-12-18,18,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2016
8208,2016-12-19,19,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2016
8209,2016-12-20,20,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2016
8210,2016-12-21,21,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2016
8211,2016-12-22,22,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2016
8212,2016-12-23,23,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2016
8213,2016-12-24,24,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2016
8214,2016-12-25,25,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2016
8215,2016-12-26,26,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2016
8216,2016-12-27,27,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2016
8217,2016-12-28,28,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2016
8218,2016-12-29,29,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2016
8219,2016-12-30,30,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2016
8220,2016-12-31,31,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2016
8221,2017-01-01,1,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2017
8222,2017-01-02,2,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2017
8223,2017-01-03,3,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2017
8224,2017-01-04,4,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2017
8225,2017-01-05,5,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2017
8226,2017-01-06,6,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2017
8227,2017-01-07,7,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2017
8228,2017-01-08,8,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2017
8229,2017-01-09,9,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2017
8230,2017-01-10,10,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2017
8231,2017-01-11,11,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2017
8232,2017-01-12,12,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2017
8233,2017-01-13,13,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2017
8234,2017-01-14,14,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2017
8235,2017-01-15,15,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2017
8236,2017-01-16,16,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2017
8237,2017-01-17,17,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2017
8238,2017-01-18,18,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2017
8239,2017-01-19,19,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2017
8240,2017-01-20,20,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2017
8241,2017-01-21,21,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2017
8242,2017-01-22,22,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2017
8243,2017-01-23,23,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2017
8244,2017-01-24,24,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2017
8245,2017-01-25,25,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2017
8246,2017-01-26,26,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2017
8247,2017-01-27,27,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2017
8248,2017-01-28,28,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2017
8249,2017-01-29,29,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2017
8250,2017-01-30,30,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2017
8251,2017-01-31,31,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2017
8252,2017-02-01,1,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2017
8253,2017-02-02,2,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2017
8254,2017-02-03,3,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2017
8255,2017-02-04,4,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2017
8256,2017-02-05,5,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2017
8257,2017-02-06,6,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2017
8258,2017-02-07,7,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2017
8259,2017-02-08,8,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2017
8260,2017-02-09,9,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2017
8261,2017-02-10,10,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2017
8262,2017-02-11,11,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2017
8263,2017-02-12,12,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2017
8264,2017-02-13,13,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2017
8265,2017-02-14,14,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2017
8266,2017-02-15,15,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2017
8267,2017-02-16,16,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2017
8268,2017-02-17,17,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2017
8269,2017-02-18,18,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2017
8270,2017-02-19,19,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2017
8271,2017-02-20,20,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2017
8272,2017-02-21,21,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2017
8273,2017-02-22,22,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2017
8274,2017-02-23,23,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2017
8275,2017-02-24,24,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2017
8276,2017-02-25,25,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2017
8277,2017-02-26,26,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2017
8278,2017-02-27,27,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2017
8279,2017-02-28,28,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2017
8280,2017-03-01,1,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2017
8281,2017-03-02,2,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2017
8282,2017-03-03,3,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2017
8283,2017-03-04,4,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2017
8284,2017-03-05,5,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2017
8285,2017-03-06,6,2,TER,TERCA,3,MAR,MARCO,2,1,1,2017
8286,2017-03-07,7,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2017
8287,2017-03-08,8,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2017
8288,2017-03-09,9,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2017
8289,2017-03-10,10,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2017
8290,2017-03-11,11,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2017
8291,2017-03-12,12,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2017
8292,2017-03-13,13,2,TER,TERCA,3,MAR,MARCO,2,1,1,2017
8293,2017-03-14,14,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2017
8294,2017-03-15,15,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2017
8295,2017-03-16,16,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2017
8296,2017-03-17,17,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2017
8297,2017-03-18,18,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2017
8298,2017-03-19,19,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2017
8299,2017-03-20,20,2,TER,TERCA,3,MAR,MARCO,2,1,1,2017
8300,2017-03-21,21,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2017
8301,2017-03-22,22,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2017
8302,2017-03-23,23,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2017
8303,2017-03-24,24,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2017
8304,2017-03-25,25,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2017
8305,2017-03-26,26,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2017
8306,2017-03-27,27,2,TER,TERCA,3,MAR,MARCO,2,1,1,2017
8307,2017-03-28,28,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2017
8308,2017-03-29,29,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2017
8309,2017-03-30,30,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2017
8310,2017-03-31,31,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2017
8311,2017-04-01,1,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2017
8312,2017-04-02,2,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2017
8313,2017-04-03,3,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2017
8314,2017-04-04,4,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2017
8315,2017-04-05,5,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2017
8316,2017-04-06,6,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2017
8317,2017-04-07,7,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2017
8318,2017-04-08,8,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2017
8319,2017-04-09,9,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2017
8320,2017-04-10,10,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2017
8321,2017-04-11,11,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2017
8322,2017-04-12,12,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2017
8323,2017-04-13,13,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2017
8324,2017-04-14,14,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2017
8325,2017-04-15,15,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2017
8326,2017-04-16,16,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2017
8327,2017-04-17,17,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2017
8328,2017-04-18,18,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2017
8329,2017-04-19,19,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2017
8330,2017-04-20,20,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2017
8331,2017-04-21,21,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2017
8332,2017-04-22,22,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2017
8333,2017-04-23,23,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2017
8334,2017-04-24,24,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2017
8335,2017-04-25,25,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2017
8336,2017-04-26,26,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2017
8337,2017-04-27,27,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2017
8338,2017-04-28,28,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2017
8339,2017-04-29,29,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2017
8340,2017-04-30,30,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2017
8341,2017-05-01,1,2,TER,TERCA,5,MAI,MAIO,3,2,1,2017
8342,2017-05-02,2,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2017
8343,2017-05-03,3,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2017
8344,2017-05-04,4,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2017
8345,2017-05-05,5,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2017
8346,2017-05-06,6,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2017
8347,2017-05-07,7,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2017
8348,2017-05-08,8,2,TER,TERCA,5,MAI,MAIO,3,2,1,2017
8349,2017-05-09,9,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2017
8350,2017-05-10,10,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2017
8351,2017-05-11,11,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2017
8352,2017-05-12,12,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2017
8353,2017-05-13,13,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2017
8354,2017-05-14,14,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2017
8355,2017-05-15,15,2,TER,TERCA,5,MAI,MAIO,3,2,1,2017
8356,2017-05-16,16,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2017
